substrate,o2_level,nadph_drain,status,growth_rate,ed_flux,emp_flux,percent_ed_flux,co2_flux,cue,drain_flux,G6PDH (rxn00604),6PGDH / oxPPP (rxn01115),NADP-IDH (rxn01387),Malic enzyme (rxn00161),Transhydrogenase (rxn09295)
Galacturonic Acid,1000,10.5,optimal,0.5830071167765717,0.0,0.0,,34.941536605780655,0.41764105657032247,10.5,0.0,0.0,11.033589977367603,0.0,0.0
Galacturonic Acid,1000,11.0,optimal,0.5800404613889438,0.0,0.0,,35.069047614300004,0.41551587309499993,11.0,0.0,0.0,11.079215918862777,0.0,0.0
Galacturonic Acid,1000,11.5,optimal,0.5770738060013162,0.0,0.0,,35.19655862281948,0.4133906896196753,11.5,0.0,0.0,11.124841860358003,0.0,0.0
Galacturonic Acid,1000,12.0,optimal,0.5741071506137045,0.0,0.0,,35.32406963133696,0.41126550614438395,12.0,0.0,0.0,11.170467801852624,0.0,0.0
Galacturonic Acid,1000,12.5,optimal,0.5711404952260788,0.0,0.0,,35.45158063985662,0.4091403226690563,12.5,0.0,0.0,11.216093743347885,0.0,0.0
Galacturonic Acid,1000,13.0,optimal,0.5681738398384533,0.0,0.0,,35.57909164837581,0.40701513919373655,13.0,0.0,0.0,11.261719684843015,0.0,0.0
Galacturonic Acid,1000,13.5,optimal,0.5652071844508242,0.0,0.0,,35.70660265689514,0.40488995571841424,13.5,0.0,0.0,11.3073456263382,0.0,0.0
Galacturonic Acid,1000,14.0,optimal,0.5622405290631929,0.0,0.0,,35.83411366541506,0.4027647722430824,14.0,0.0,0.0,11.352971567833551,0.0,0.0
Galacturonic Acid,1000,14.5,optimal,0.559273873675567,0.0,0.0,,35.96162467393412,0.40063958876776473,14.5,0.0,0.0,11.398597509328646,0.0,0.0
Galacturonic Acid,1000,15.0,optimal,0.5563072182879409,0.0,0.0,,36.089135682453815,0.3985144052924364,15.0,0.0,0.0,11.444223450823914,0.0,0.0
Galacturonic Acid,1000,15.5,optimal,0.5533405629003101,0.0,0.0,,36.21664669097335,0.3963892218171109,15.5,0.0,0.0,11.489849392319154,0.0,0.0
Galacturonic Acid,1000,16.0,optimal,0.5503739075126861,0.0,0.0,,36.344157699492285,0.39426403834179524,16.0,0.0,0.0,11.535475333814215,0.0,0.0
Galacturonic Acid,1000,16.5,optimal,0.5474072521250604,0.0,0.0,,36.47166870801201,0.3921388548664665,16.5,0.0,0.0,11.581101275309496,0.0,0.0
Galacturonic Acid,1000,17.0,optimal,0.5444405967374297,0.0,0.0,,36.599179716530834,0.3900136713911527,17.0,0.0,0.0,11.626727216804547,0.0,0.0
Galacturonic Acid,1000,17.5,optimal,0.541473941349798,0.0,0.0,,36.72669072505094,0.38788848791581765,17.5,0.0,0.0,11.672353158299948,0.0,0.0
Galacturonic Acid,1000,18.0,optimal,0.538507285962173,0.0,0.0,,36.854201733569525,0.3857633044405079,18.0,0.0,0.0,11.71797909979491,0.0,0.0
Galacturonic Acid,1000,18.5,optimal,0.5355406305745469,0.0,0.0,,36.98171274208898,0.3836381209651837,18.5,0.0,0.0,11.763605041290136,0.0,0.0
Galacturonic Acid,1000,19.0,optimal,0.5325739751869196,0.0,0.0,,37.10922375060809,0.38151293748986526,19.0,0.0,0.0,11.80923098278525,0.0,0.0
Galacturonic Acid,1000,19.5,optimal,0.5296073197992948,0.0,0.0,,37.2367347591271,0.3793877540145483,19.5,0.0,0.0,11.854856924280332,0.0,0.0
Galacturonic Acid,1000,20.0,optimal,0.5266406644116685,0.0,0.0,,37.36424576764696,0.3772625705392173,20.0,0.0,0.0,11.900482865775642,0.0,0.0
