,PC1,PC2,PC3,PC4,PC5
rxn09202_c0,0.05477747741097425,0.0021362145341519666,-0.00233578647181329,-0.0048231116514267525,-0.0007055094891468737
rxn01451_c0,-0.0035845180176955257,0.02826050187729272,-0.011372778319950604,-0.1283686713102482,-0.0991811373111931
rxn00097_c0,0.05477747741097303,0.0021362145342145693,-0.0023357864719494854,-0.004823111651392794,-0.0007055094889950525
rxn05514_c0,-0.05477747741097426,-0.0021362145341519687,0.002335786471813367,0.004823111651426611,0.0007055094891468731
rxn02212_c0,0.054777477410974336,0.0021362145341484898,-0.002335786471810423,-0.004823111651418833,-0.0007055094891405152
rxn00191_c0,-0.010692650291126553,-0.03632889994174075,-0.019912554643936296,-0.05263896418454906,-0.029584251985215998
rxn05324_c0,0.05477747741097426,0.002136214534151905,-0.002335786471813354,-0.00482311165142689,-0.0007055094891463548
rxn00692_c0,-0.009231971960111338,-0.13969523753587554,-0.00668893336833572,-0.05880750255295128,0.0021604990063183566
rxn00802_c0,0.05477747741097427,0.0021362145341519818,-0.0023357864718133686,-0.004823111651426617,-0.0007055094891469428
rxn02160_c0,0.05477747741097424,0.0021362145341519466,-0.0023357864718133465,-0.004823111651426681,-0.0007055094891469899
rxn01825_c0,-0.011524573931661898,-0.04213316165146296,0.033344275207707226,0.09105945396214307,0.07299460175829527
rxn00171_c0,0.030450986993433245,0.00958510742509772,-0.012663354335024666,-0.0008473463450592879,-0.06127870620190341
rxn03958_c0,-0.054777477410974246,-0.0021362145341518963,0.0023357864718133105,0.00482311165142656,0.0007055094891468157
rxn00178_c0,0.02864247886459254,-0.044592984914585805,0.11256067273241191,-0.06307029689394829,0.05902995131422183
rxn01362_c0,0.05477747741097425,0.0021362145341519683,-0.002335786471813409,-0.004823111651426641,-0.0007055094891469902
rxn05329_c0,0.054777477410974246,0.0021362145341517554,-0.002335786471813304,-0.004823111651427052,-0.0007055094891466142
rxn00549_c0,0.0547774774109732,0.002136214534199169,-0.0023357864719328173,-0.004823111651394216,-0.0007055094890070605
rxn02933_c0,-0.007949645977328522,0.06683126505053351,0.013543085849031645,-0.09437966690336967,0.16963996035855675
rxn00612_c0,-0.024078738177376074,0.07810426589395841,-0.039618011756586226,-0.048747546017114625,0.13331440619951146
rxn08766_c0,0.05477747741097424,0.0021362145341518174,-0.002335786471813273,-0.004823111651427035,-0.0007055094891465008
rxn05461_c0,0.05477747741097424,0.0021362145341520607,-0.0023357864718131813,-0.004823111651427146,-0.0007055094891456958
